mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,target
143.23577534980424,145.13591193953982,-141.22538491507063,427.6969356146791,2023-12-19,East Jaintia Hills,rainfall_mm
143.23864194471975,145.1362964519508,-141.2232719506323,427.7005558400718,2023-12-20,East Jaintia Hills,rainfall_mm
143.24031959772387,145.13652144759683,-141.22203528099104,427.7026744764388,2023-12-21,East Jaintia Hills,rainfall_mm
143.24130143146223,145.13665311330902,-141.22131150730658,427.703914370231,2023-12-22,East Jaintia Hills,rainfall_mm
143.2418760422354,145.13673016730425,-141.2208879195889,427.7046400040597,2023-12-23,East Jaintia Hills,rainfall_mm
143.24221232884656,145.13677526326057,-141.220640019428,427.70506467712113,2023-12-24,East Jaintia Hills,rainfall_mm
143.24240913804357,145.13680165706276,-141.2204949411327,427.70531321721984,2023-12-25,East Jaintia Hills,rainfall_mm
143.24252431913834,145.1368171059291,-141.22041003925955,427.7054586775362,2023-12-26,East Jaintia Hills,rainfall_mm
143.24259172800333,145.13682614947726,-141.22036035542322,427.7055438114299,2023-12-27,East Jaintia Hills,rainfall_mm
143.24263117853198,145.1368314444034,-141.22033128275913,427.70559363982306,2023-12-28,East Jaintia Hills,rainfall_mm
143.24265426665565,145.13683454549127,-141.220314272656,427.7056228059673,2023-12-29,East Jaintia Hills,rainfall_mm
143.2426677788055,145.1368363626568,-141.22030432208513,427.70563987969615,2023-12-30,East Jaintia Hills,rainfall_mm
143.24267568668904,145.13683742841818,-141.22029850305552,427.7056498764336,2023-12-31,East Jaintia Hills,rainfall_mm
24.10434622716494,4.480419275646754,15.322885811258265,32.88580664307161,2023-12-02,East Jaintia Hills,temperature_c
24.67904406096899,4.498885798714168,15.861389924930506,33.496698197007476,2023-12-03,East Jaintia Hills,temperature_c
24.71769711059556,4.4995298010343285,15.8987807532036,33.53661346798752,2023-12-04,East Jaintia Hills,temperature_c
24.720296838935482,4.499570419042901,15.901300871709598,33.53929280616137,2023-12-05,East Jaintia Hills,temperature_c
24.72047169156695,4.49957313879688,15.901470393721219,33.53947298941268,2023-12-06,East Jaintia Hills,temperature_c
24.72048345181215,4.49957332172907,15.901481795425916,33.539485108198384,2023-12-07,East Jaintia Hills,temperature_c
24.720484242783186,4.49957333409452,15.901482562161116,33.53948592340526,2023-12-08,East Jaintia Hills,temperature_c
24.72048429598235,4.499573334988233,15.901482613608632,33.53948597835607,2023-12-09,East Jaintia Hills,temperature_c
24.72048429956042,4.499573335110381,15.9014826169473,33.539485982173545,2023-12-10,East Jaintia Hills,temperature_c
24.720484299801075,4.499573335180635,15.901482617050258,33.539485982551895,2023-12-11,East Jaintia Hills,temperature_c
24.72048429981726,4.499573335247399,15.901482616935589,33.539485982698935,2023-12-12,East Jaintia Hills,temperature_c
24.72048429981835,4.4995733353139284,15.90148261680628,33.53948598283041,2023-12-13,East Jaintia Hills,temperature_c
24.720484299818423,4.4995733353804415,15.901482616675992,33.539485982960855,2023-12-14,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335446954,15.901482616545634,33.53948598309122,2023-12-15,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335513465,15.901482616415274,33.53948598322158,2023-12-16,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335579977,15.901482616284914,33.53948598335194,2023-12-17,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335646488,15.901482616154555,33.5394859834823,2023-12-18,East Jaintia Hills,temperature_c
24.720484299818427,4.4995733357129994,15.901482616024195,33.53948598361266,2023-12-19,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335779512,15.901482615893833,33.53948598374302,2023-12-20,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335846023,15.901482615763474,33.53948598387338,2023-12-21,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335912534,15.901482615633114,33.53948598400374,2023-12-22,East Jaintia Hills,temperature_c
24.720484299818427,4.499573335979046,15.901482615502752,33.5394859841341,2023-12-23,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336045557,15.901482615372393,33.53948598426446,2023-12-24,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336112069,15.901482615242033,33.53948598439482,2023-12-25,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336178581,15.901482615111671,33.539485984525186,2023-12-26,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336245092,15.901482614981312,33.53948598465554,2023-12-27,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336311603,15.901482614850952,33.5394859847859,2023-12-28,East Jaintia Hills,temperature_c
24.720484299818427,4.4995733363781145,15.901482614720592,33.53948598491626,2023-12-29,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336444627,15.90148261459023,33.539485985046625,2023-12-30,East Jaintia Hills,temperature_c
24.720484299818427,4.499573336511138,15.901482614459871,33.53948598517698,2023-12-31,East Jaintia Hills,temperature_c
67.3288973753023,10.634378771110338,46.48589798596872,88.17189676463589,2023-12-02,East Jaintia Hills,humidity_percent
69.66057400631038,13.500809147771728,43.1994743145289,96.12167369809187,2023-12-03,East Jaintia Hills,humidity_percent
68.12669522407911,16.707190760783252,35.38120305010359,100.87218739805463,2023-12-04,East Jaintia Hills,humidity_percent
69.1357477175898,18.901293937770696,32.08989233835397,106.18160309682563,2023-12-05,East Jaintia Hills,humidity_percent
68.47194889172755,21.1537831305241,27.01129581912936,109.93260196432574,2023-12-06,East Jaintia Hills,humidity_percent
68.90862476741273,23.014162392793658,23.80169534318101,114.01555419164445,2023-12-07,East Jaintia Hills,humidity_percent
68.62136029363526,24.84103512838709,19.933826103302245,117.30889448396829,2023-12-08,East Jaintia Hills,humidity_percent
68.81033541795411,26.476900661631195,16.916563698912235,120.70410713699599,2023-12-09,East Jaintia Hills,humidity_percent
68.68601932295732,28.058052572989975,13.693246803565572,123.67879184234907,2023-12-10,East Jaintia Hills,humidity_percent
68.76779988286411,29.529304581289182,10.891426415023695,126.64417335070453,2023-12-11,East Jaintia Hills,humidity_percent
68.71400105674397,30.946603820166818,8.059772125387354,129.36822998810058,2023-12-12,East Jaintia Hills,humidity_percent
68.74939227557647,32.2917148633061,5.458794144459766,132.03999040669316,2023-12-13,East Jaintia Hills,humidity_percent
68.72611038523088,33.58935341254536,2.892187432654424,134.56003333780734,2023-12-14,East Jaintia Hills,humidity_percent
68.74142623011967,34.834656455165835,0.46675416416893256,137.01609829607042,2023-12-15,East Jaintia Hills,humidity_percent
68.73135079804885,36.03951778890202,-1.904806088389705,139.3675076844874,2023-12-16,East Jaintia Hills,humidity_percent
68.73797885756179,37.20374605645252,-4.180023503059232,141.6559812181828,2023-12-17,East Jaintia Hills,humidity_percent
68.73361863036773,38.333674901783056,-6.399003572194047,143.86624083292952,2023-12-18,East Jaintia Hills,humidity_percent
68.73648697835807,39.43057048925472,-8.546011070449083,146.01898502716523,2023-12-19,East Jaintia Hills,humidity_percent
68.73460005370312,40.49819480538337,-10.640403203735389,148.10960331114163,2023-12-20,East Jaintia Hills,humidity_percent
68.73584135519982,41.53811370509676,-12.677365492519456,150.14904820291912,2023-12-21,East Jaintia Hills,humidity_percent
68.73502477283037,42.55280233956024,-14.666935253959451,152.1369847996202,2023-12-22,East Jaintia Hills,humidity_percent
68.73556195639767,43.54373919515441,-16.608598618310083,154.07972253110543,2023-12-23,East Jaintia Hills,humidity_percent
68.73520857357215,44.51269421107042,-18.508068934970424,155.97848608211473,2023-12-24,East Jaintia Hills,humidity_percent
68.73544104423762,45.46095469199004,-20.366392854870043,157.83727494334528,2023-12-25,East Jaintia Hills,humidity_percent
68.73528811487489,46.389865965101166,-22.187178424363836,159.6577546541136,2023-12-26,East Jaintia Hills,humidity_percent
68.7353887184927,47.30051881666863,-23.971924612236947,161.44270204922236,2023-12-27,East Jaintia Hills,humidity_percent
68.73532253703652,48.193980030923925,-25.723142595216927,163.19378766928997,2023-12-28,East Jaintia Hills,humidity_percent
68.73536607409054,49.07116814329491,-27.44235616607672,164.91308831425778,2023-12-29,East Jaintia Hills,humidity_percent
68.73533743351383,49.932954052424996,-29.1314541509325,166.60212901796018,2023-12-30,East Jaintia Hills,humidity_percent
68.73535627453678,50.78011335167394,-30.791837025605673,168.26254957467924,2023-12-31,East Jaintia Hills,humidity_percent
3.301489916948959,0.7547496382360306,1.8222078086617042,4.780772025236214,2023-12-02,East Jaintia Hills,pH_level
3.2560872504283465,0.754989287990149,1.7763354372541158,4.735839063602577,2023-12-03,East Jaintia Hills,pH_level
3.260145305385809,0.759745632180427,1.771071228900557,4.749219381871061,2023-12-04,East Jaintia Hills,pH_level
3.259782599595604,0.7638420040059398,1.7626797818650621,4.756885417326146,2023-12-05,East Jaintia Hills,pH_level
3.259815017956525,0.7679707596478261,1.7546199878669193,4.765010048046131,2023-12-06,East Jaintia Hills,pH_level
3.259812120428685,0.7720726006025609,1.746577629797488,4.773046611059882,2023-12-07,East Jaintia Hills,pH_level
3.2598123794074656,0.7761531941587886,1.738580072370516,4.781044686444416,2023-12-08,East Jaintia Hills,pH_level
3.2598123562601438,0.780212407849726,1.730624136583405,4.789000575936883,2023-12-09,East Jaintia Hills,pH_level
3.2598123583290333,0.7842506150798864,1.722709397919071,4.7969153187389955,2023-12-10,East Jaintia Hills,pH_level
3.2598123581441176,0.788268135006887,1.7148352033700622,4.804789512918173,2023-12-11,East Jaintia Hills,pH_level
3.2598123581606453,0.7922652826698118,1.7070009379263689,4.812623778394922,2023-12-12,East Jaintia Hills,pH_level
3.2598123581591683,0.7962423648467292,1.6992060000945775,4.8204187162237595,2023-12-13,East Jaintia Hills,pH_level
3.2598123581593,0.8001996807234348,1.6914498035009178,4.8281749128176825,2023-12-14,East Jaintia Hills,pH_level
3.259812358159288,0.8041375221210808,1.6837317761846888,4.8358929401338875,2023-12-15,East Jaintia Hills,pH_level
3.259812358159289,0.8080561737504263,1.6760513601232134,4.843573356195365,2023-12-16,East Jaintia Hills,pH_level
3.259812358159289,0.8119559134517873,1.6684080107594648,4.851216705559113,2023-12-17,East Jaintia Hills,pH_level
3.259812358159289,0.8158370124249533,1.660801196551624,4.858823519766954,2023-12-18,East Jaintia Hills,pH_level
3.259812358159289,0.8196997354492807,1.6532303985416887,4.866394317776889,2023-12-19,East Jaintia Hills,pH_level
3.259812358159289,0.8235443410944961,1.645695109942307,4.873929606376271,2023-12-20,East Jaintia Hills,pH_level
3.259812358159289,0.8273710819226854,1.638194835740887,4.8814298805776914,2023-12-21,East Jaintia Hills,pH_level
3.259812358159289,0.8311802046819102,1.6307290923201145,4.888895623998463,2023-12-22,East Jaintia Hills,pH_level
3.259812358159289,0.8349719504918769,1.6232974070940493,4.896327309224529,2023-12-23,East Jaintia Hills,pH_level
3.259812358159289,0.8387465550220499,1.6158993181590284,4.903725398159549,2023-12-24,East Jaintia Hills,pH_level
3.259812358159289,0.8425042486625831,1.6085343739586482,4.91109034235993,2023-12-25,East Jaintia Hills,pH_level
3.259812358159289,0.8462452566884207,1.6012021329621313,4.918422583356447,2023-12-26,East Jaintia Hills,pH_level
3.259812358159289,0.8499697994168958,1.5939021633554395,4.925722552963139,2023-12-27,East Jaintia Hills,pH_level
3.259812358159289,0.8536780923591428,1.5866340427445111,4.932990673574067,2023-12-28,East Jaintia Hills,pH_level
3.259812358159289,0.8573703463656137,1.5793973578700546,4.9402273584485235,2023-12-29,East Jaintia Hills,pH_level
3.259812358159289,0.8610467677659789,1.5721917043333464,4.947433011985232,2023-12-30,East Jaintia Hills,pH_level
3.259812358159289,0.8647075585036752,1.5650166863325239,4.954608029986054,2023-12-31,East Jaintia Hills,pH_level
14.9245746303307,5.230853683111713,4.672289803033049,25.17685945762835,2023-12-02,East Jaintia Hills,turbidity_ntu
14.211741520143164,5.286715199281041,3.84997013303183,24.573512907254496,2023-12-03,East Jaintia Hills,turbidity_ntu
14.125227198299559,5.289650535787212,3.7577026573536223,24.492751739245495,2023-12-04,East Jaintia Hills,turbidity_ntu
14.114727226038044,5.289950624665321,3.7466145216988522,24.482839930377235,2023-12-05,East Jaintia Hills,turbidity_ntu
14.113452877292735,5.2899862193079015,3.7452704087360438,24.481635345849426,2023-12-06,East Jaintia Hills,turbidity_ntu
14.113298213577039,5.289990527755893,3.7451073006174553,24.481489126536623,2023-12-07,East Jaintia Hills,turbidity_ntu
14.113279442526304,5.289991051095282,3.7450875038403666,24.48147138121224,2023-12-08,East Jaintia Hills,turbidity_ntu
14.113277164342671,5.289991115224638,3.745085099965504,24.48146922871984,2023-12-09,East Jaintia Hills,turbidity_ntu
14.11327688784666,5.289991123623714,3.7450848070076077,24.48146896868571,2023-12-10,East Jaintia Hills,turbidity_ntu
14.113276854289204,5.289991125259017,3.7450847702450165,24.481468938333393,2023-12-11,East Jaintia Hills,turbidity_ntu
14.11327685021644,5.289991126073424,3.7450847645760437,24.48146893585684,2023-12-12,East Jaintia Hills,turbidity_ntu
14.113276849722142,5.289991126788201,3.7450847626808095,24.481468936763477,2023-12-13,East Jaintia Hills,turbidity_ntu
14.113276849662151,5.289991127490887,3.7450847612435805,24.481468938080724,2023-12-14,East Jaintia Hills,turbidity_ntu
14.11327684965487,5.289991128192105,3.7450847598619372,24.4814689394478,2023-12-15,East Jaintia Hills,turbidity_ntu
14.113276849653987,5.289991128893144,3.7450847584870424,24.481468940820932,2023-12-16,East Jaintia Hills,turbidity_ntu
14.11327684965388,5.289991129594162,3.7450847571129664,24.481468942194795,2023-12-17,East Jaintia Hills,turbidity_ntu
14.113276849653868,5.289991130295177,3.745084755738988,24.48146894356875,2023-12-18,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991130996193,3.7450847543650205,24.481468944942712,2023-12-19,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991131697208,3.7450847529910565,24.481468946316674,2023-12-20,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991132398224,3.7450847516170906,24.481468947690644,2023-12-21,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991133099239,3.7450847502431266,24.481468949064606,2023-12-22,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991133800254,3.7450847488691625,24.48146895043857,2023-12-23,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991134501269,3.7450847474951967,24.481468951812538,2023-12-24,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.2899911352022855,3.745084746121231,24.4814689531865,2023-12-25,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991135903301,3.745084744747267,24.481468954560466,2023-12-26,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991136604316,3.745084743373301,24.48146895593443,2023-12-27,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991137305331,3.745084741999337,24.481468957308394,2023-12-28,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.2899911380063465,3.745084740625373,24.48146895868236,2023-12-29,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991138707362,3.745084739251407,24.481468960056326,2023-12-30,East Jaintia Hills,turbidity_ntu
14.113276849653866,5.289991139408377,3.745084737877443,24.481468961430288,2023-12-31,East Jaintia Hills,turbidity_ntu
861.0234112689405,190.44527343223143,487.75753431588413,1234.289288221997,2023-12-02,East Jaintia Hills,dissolved_solids_mg_per_l
825.8331887282455,191.07222018097264,451.3385187274319,1200.3278587290592,2023-12-03,East Jaintia Hills,dissolved_solids_mg_per_l
830.1049185267178,191.2439828250685,455.27359992958685,1204.9362371238487,2023-12-04,East Jaintia Hills,dissolved_solids_mg_per_l
829.5863746200956,191.2955494300215,454.6539873344518,1204.5187619057394,2023-12-05,East Jaintia Hills,dissolved_solids_mg_per_l
829.6493204981779,191.35909424833014,454.592387657245,1204.7062533391108,2023-12-06,East Jaintia Hills,dissolved_solids_mg_per_l
829.6416795182784,191.42112477411408,454.46316908086686,1204.8201899556898,2023-12-07,East Jaintia Hills,dissolved_solids_mg_per_l
829.6426070543713,191.4833158462064,454.3422043554989,1204.9430097532436,2023-12-08,East Jaintia Hills,dissolved_solids_mg_per_l
829.6424944610633,191.54546479700798,454.22028205694284,1205.0647068651838,2023-12-09,East Jaintia Hills,dissolved_solids_mg_per_l
829.6425081287288,191.607596250443,454.09852031356854,1205.186495943889,2023-12-10,East Jaintia Hills,dissolved_solids_mg_per_l
829.6425064696152,191.6697072404993,453.9767833509006,1205.3082295883298,2023-12-11,East Jaintia Hills,dissolved_solids_mg_per_l
